融资主体,count
广东咏声动漫股份有限公司,2
上海轩田工业设备有限公司,2
西安万德能源化学股份有限公司,2
深圳艾码生物科技有限公司,2
杭州和伍系统科技有限公司,2
松灵机器人（东莞）有限公司,2
杭州星赛瑞真生物技术有限公司,2
北京傲韦科技有限公司,2
杭州安骑科技有限公司,2
深圳本华科技有限公司,2
天枢摇光（杭州）计算技术有限公司,2
甘肃巨鹏清真食品股份有限公司,2
深圳新声半导体有限公司,2
北京麒麟网文化股份有限公司,2
苏州精控能源科技股份有限公司,2
锋源新创科技（北京）有限公司,2
上海鲲游光电科技有限公司,2
新疆拉夏贝尔服饰股份有限公司,2
江苏久吾高科技股份有限公司,2
美东汇成生命科技（昆山）有限公司,2
广州汇量网络科技股份有限公司,2
明度智云（浙江）科技有限公司,2
苏州凌创电子系统有限公司,2
江苏正力新能电池技术有限公司,2
江苏艾津作物科技集团有限公司,2
热华能源股份有限公司,2
深圳汉诺医疗科技有限公司,2
爱安特技术（常州）有限公司,2
广州蓝海机器人系统有限公司,2
北京瑞博奥医药科技有限公司,2
青岛中微创芯电子有限公司,2
深圳市志橙半导体材料股份有限公司,2
北半球技术（苏州）有限公司,2
南京边城体育用品股份有限公司,2
贵州磷化新材料科技有限责任公司,2
上海点掌文化科技股份有限公司,2
康泽药业股份有限公司,2
麦得科科技有限公司,2
深圳市瑞图生物技术有限公司,2
熙源安健医药（上海）有限公司,2
大参林医药集团股份有限公司,2
北京迈格松生物科技有限公司,2
江苏芯梦半导体设备有限公司,2
厦门美图网科技有限公司,2
北京衍微科技有限公司,2
深圳嘉立创科技集团股份有限公司,2
青岛飞熊领鲜科技有限公司,2
新东方新材料股份有限公司,2
广东永顺生物制药股份有限公司,2
合肥焕智科技有限公司,2
理纯（上海）洁净技术有限公司,2
深圳前海华视移动互联有限公司,2
多氟多新材料股份有限公司,2
青岛海豚之星智能科技有限公司,2
深圳市兴森快捷电路科技股份有限公司,2
深圳市合一康生物科技股份有限公司,2
郑州恒达智控科技股份有限公司,2
上海紫荆桃李科技有限公司,2
上海百英生物科技股份有限公司,2
北京蚂蜂窝网络科技有限公司,2
苏州璇光半导体科技有限公司,2
上海安硕信息技术股份有限公司,2
广东瑞顺生物技术有限公司,2
上海誉德动力技术集团股份有限公司,2
北京尚奇浩康科技有限公司,2
建设工业集团（云南）股份有限公司,2
国电投新能源科技有限公司,2
深圳光华伟业股份有限公司,2
欢瑞世纪联合股份有限公司,2
无锡迪思微电子有限公司,2
江苏中科金龙环保新材料有限公司,2
杭州吉蕊科技有限公司,2
上海果纳半导体技术有限公司,2
深圳市景图材料科技有限公司,2
东方时尚驾驶学校股份有限公司,2
深圳市光途显示科技有限公司,2
索通发展股份有限公司,2
上海联泰科技股份有限公司,2
苏州革新百集传媒科技股份有限公司,2
浙江快步文化科技有限公司,2
苏州心锐医疗科技有限公司,2
易瓦特科技股份公司,2
浙江至控科技有限公司,2
北京全迹科技有限公司,2
信通达智能科技有限公司,2
上海智峪生物科技有限公司,2
杭州齐智能源科技股份有限公司,2
北京赛博联物科技有限公司,2
长沙天野有机农业有限责任公司,2
南京能利芯科技有限公司,2
杭州帷盛科技有限公司,2
福建中融科技有限公司,2
联固新材料科技（安徽）有限公司,2
苏州嘉树医疗科技有限公司,2
深圳阜时科技有限公司,2
安徽领云物联科技有限公司,2
广东越海集成技术有限公司,2
无锡胜脉电子有限公司,2
西安穹顶医疗科技有限公司,2
杭州亿格云科技有限公司,2
杭州如涵控股股份有限公司,2
上海本导基因技术有限公司,2
苏州左旋星生物科技有限公司,2
武汉敢为科技有限公司,2
北京海致科技集团有限公司,2
深圳市济因生物科技有限公司,2
北京雪诺科技有限公司,2
北极雄芯信息科技（西安）有限公司,2
小叶子（北京）科技有限公司,2
重庆车杰盟科技有限公司,2
杭州元芯半导体科技有限公司,2
北京普祺医药科技股份有限公司,2
杭州中艺实业股份有限公司,2
湖南国科微电子股份有限公司,2
重庆米戈思医疗技术有限公司,2
壬辰生物医疗技术（深圳）有限公司,2
深圳市豹风网络股份有限公司,2
郑州科慧科技股份有限公司,2
北京水木东方医用机器人技术创新中心有限公司,2
星起源（南京）科技有限公司,2
深圳市易检车服科技有限公司,2
四川辉腾科技股份有限公司,2
苏试宜特（上海）检测技术股份有限公司,2
北京民康佳业生物科技有限公司,2
甘肃中天羊业股份有限公司,2
上海立芯软件科技有限公司,2
灵矽微电子（深圳）有限责任公司,2
湖南北云科技有限公司,2
深圳牧野微电子技术有限公司,2
成都奥睿药业有限公司,2
北京特思迪半导体设备有限公司,2
北京智者天下科技有限公司,2
安徽元琛环保科技股份有限公司,2
常州二维碳素科技股份有限公司,2
上海心恒睿医疗科技有限公司,2
乾宇微纳技术（深圳）有限公司,2
磅客策（上海）智能医疗科技有限公司,2
嘉华药锐科技（珠海）有限公司,2
北京数字绿土科技股份有限公司,2
安徽富煌三珍食品集团有限公司,2
广芯微电子（广州）股份有限公司,2
浙江德汇电子陶瓷有限公司,2
杭州数聚链科技有限公司,2
北京快牛智营科技有限公司,2
宁波韵升股份有限公司,2
北京康抗生物技术有限公司,2
昂视智能（深圳）有限公司,2
山东高速信联科技股份有限公司,2
中科晶益（东莞）材料科技有限责任公司,2
杭州蓝狮子文化创意股份有限公司,2
广东圣帕新材料股份有限公司,2
杭州拼便宜网络科技有限公司,2
湖畔光芯半导体（江苏）有限公司,2
和力辰光国际文化传媒（北京）股份有限公司,2
杭州瑞奥生物医药有限公司,2
广东奥迪威传感科技股份有限公司,2
嘉兴好木多网络科技有限公司,2
北京曦健科技有限公司,2
秦川机床工具集团股份公司,2
纳晶科技股份有限公司,2
四川鸿鹏新材料有限公司,2
上海纬而视科技股份有限公司,2
深圳市遇贤微电子有限公司,2
青岛新锦桥电子商务股份有限公司,2
北京固芯能源科技有限公司,2
眉山博雅新材料股份有限公司,2
中芯热成科技（北京）有限责任公司,2
珠海泰为电子有限公司,2
上海极清慧视科技有限公司,2
安徽沃弗永磁科技有限公司,2
深圳市柠檬光子科技有限公司,2
国可工软（苏州）科技有限公司,2
江苏翔鹰新能源科技有限公司,2
西安赛富乐斯半导体科技有限公司,2
星客多（北京）美容美发有限公司,2
朗思传感科技（深圳）有限公司,2
招商智行（重庆）科技有限公司,2
福建福昕软件开发股份有限公司,2
吉林省金冠电气股份有限公司,2
北京浩瀚深度信息技术股份有限公司,2
北京未尔锐创科技有限公司,2
苏州铼赛智能科技有限公司,2
广东阿达智能装备有限公司,2
贵州威顿晶磷电子材料股份有限公司,2
常州瑞杰新材料科技有限公司,2
四川顺应动力电池材料有限公司,2
甘肃陇神戎发药业股份有限公司,2
广东粤海饲料集团股份有限公司,2
融智生物科技（青岛）有限公司,2
晶通半导体（深圳）有限公司,2
深圳虹信生物科技有限公司,2
苏州力维技术有限公司,2
山东出版传媒股份有限公司,2
赛维时代科技股份有限公司,2
白盒子（上海）微电子科技有限公司,2
江苏帝伟罗邦便利连锁发展有限公司,2
上海爱萨尔生物科技有限公司,2
上海绘梦文化传播工作室（普通合伙）,2
安徽利科新材料科技有限公司,2
武汉双绿源创芯科技研究院有限公司,2
伯桢生物科技（苏州）有限公司,2
杭州美登科技股份有限公司,2
南京汉恩数字互联文化股份有限公司,2
厦门铱钼智汇科技有限公司,2
电管家集团股份有限公司,2
杭州喜运达供应链科技有限公司,2
坤维（北京）科技有限公司,2
杭州荷声科技有限公司,2
杭州翼邦芯科技有限公司,2
西安爱邦电磁技术有限责任公司,2
钛玛科（北京）工业科技有限公司,2
航天时代飞鸿技术有限公司,2
苏州无双医疗设备有限公司,2
长春高祥特种管道有限公司,2
安徽金浦新能源科技发展有限公司,2
上海比路电子股份有限公司,2
芯迈微半导体（珠海）有限公司,2
珠海东辉半导体装备有限公司,2
北京易航远智科技有限公司,2
杭州邦顺制药有限公司,2
合肥利夫生物科技有限公司,2
天科新能源有限责任公司,2
深圳市海格金谷工业科技有限公司,2
象帝先计算技术（重庆）有限公司,2
宁波合为新材料科技有限公司,2
江苏点石航空航天科技有限公司,2
津上智造智能科技江苏有限公司,2
北京极客优才科技有限公司,2
南京大佑电子科技有限公司,2
青岛健新医疗科技有限公司,2
深圳速境生活科技有限公司,2
深圳市佳迈自动化股份有限公司,2
吉林碳谷碳纤维股份有限公司,2
中绿环保科技股份有限公司,2
江苏省广电有线信息网络股份有限公司,2
碳一新能源集团有限责任公司,2
珠海恺瑞生物科技有限公司,2
上海诚益生物科技有限公司,2
杭州海兴电力科技股份有限公司,2
仁烁光能（苏州）有限公司,2
江苏嘉和热系统股份有限公司,2
四川凯路威科技有限公司,2
安徽科芯微流化工科技有限公司,2
南京联成科技发展股份有限公司,2
华硼中子科技（杭州）有限公司,2
福州舞爪食品有限公司,2
格创东智科技有限公司,2
北京灵光闪现科技有限公司,2
北京中科格励微科技有限公司,2
江苏健安物流有限公司,2
深圳乾泰能源再生技术有限公司,2
广州奇异果互动科技股份有限公司,2
阿特斯阳光电力集团股份有限公司,2
中国国际航空股份有限公司,2
医铭康达（北京）生物医药有限公司,2
武汉爱迪科技股份有限公司,2
泰科天润半导体科技（北京）有限公司,2
普瑞纯证医疗科技（广州）有限公司,2
深圳市贝斯达医疗股份有限公司,2
浙江地芯引力科技有限公司,2
上海摩库数据技术有限公司,2
广州闪聘网络科技股份有限公司,2
西安三角防务股份有限公司,2
浙江海康智联科技有限公司,2
安徽明德源能科技有限责任公司,2
北京聚利科技有限公司,2
无锡东恒新能源科技有限公司,2
意瑞半导体（上海）有限公司,2
北京扬德环保能源科技股份有限公司,2
杭州神络医疗科技有限公司,2
中科华控科技安徽有限公司,2
浙江普施康生物科技有限公司,2
北京六趣网络科技有限公司,2
上海丝芭文化传媒集团有限公司,2
深圳垒石热管理技术股份有限公司,2
上海睿视健康科技有限公司,2
高视科技（苏州）股份有限公司,2
深圳市闪剪智能科技有限公司,2
深圳冠华半导体有限公司,2
北京甜瓜在线科技有限公司,2
芙特碳汇（北京）科技有限公司,2
天津博益气动股份有限公司,2
北京格林雷斯环保科技有限公司,2
艺体部落网络科技（北京）有限公司,2
